fname,dialogue,summary,topic
train_1771_aug,"#Person1#: 여보, 오늘 흥미로운 거 있어?#Person2#: 응, 몇 개 있어. 우리 관심 가질 만한 게. 여기 400달러짜리 있는데, 레이크 스트리트 근처에 있어.#Person1#: 그래. 제일 싼 방 두 개짜리 아파트도 좀 볼게. 아, 마켓 스트리트에 있는 게 하나 있어. , 350달러야. 근데 가구가 하나도 없어.#Person2#: , 가구 사는데 돈이 많이 들잖아.#Person1#: 아, 여기 하나 있네. 400달러 좀 넘는 건데 괜찮아 보여. 사우스 스트리트에 있어, 그 동네 좋잖아!#Person2#: 맞아, 조용하지. 방 두 했어?#Person1#: 응,.#Person2#: 우리 한번 볼까?#Person1#: 좋아, 걸어볼게.","#Person1#과 #Person2#는 신문에서 주택 정보를 찾고 있으며, 만족할 만한 아파트를 찾아 보기로 결정합니다.",아파트 임대
train_1772_aug,"#Person1#: 이거 누가 거야? 완전히 잘못됐어.#Person2#: 무슨?#Person1#: 그냥 봐봐. 사고는 목요일에 난 게 아니야. 화요일에 났어. 사고는 점심시간에 났어. 정말 해. 도로에 누워있던 사람은 남자애가 아니라 여자애였고, 아무것도 걸려서 넘어진 게 아니었어. 비가 와서 길이 젖어있어서 미끄러진.#Person2#: 알겠어. 트럭과 차에 관한 건.#Person1#: 믿을 수 없어. 왜 트럭이 있었다고?#Person2#: , 기사에 그렇게 나와 있어.#Person1#: 읽는 다 믿지 마. 미니버스였고 미니버스 운전사는 괜찮았어. 날아간 사람은 미니버스 앞 좌석에 있던 승객이었어.#Person2#: 그러면 미니버스 승객에게 나쁜 소식이겠네. 그리고 차에 대한 정보는 맞는 것.#Person1#: 맞지만, 그건 개인 정보인 것 같고 신문에 실리지 않는 게 좋아. 문단 전체를 삭제해.#Person2#: .",#Person1#은 #Person2#에게 사고에 대한 뉴스가 부적절하고 잘못된 정보를 포함하고 있으니 수정하라고 요청합니다.,사고 보도 수정 요청
train_1773_aug,"#Person1#: 좋은 선물 생각할 때면 삼촌이 떠올라.#Person2#: 왜? 어제 스노우 글로브 줬다면서. 그거 이상한 아니야?#Person1#: 솔직히, 삼촌 선물은 때때로 엉뚱하지만 해.#Person2#: 다행이네. 우리 가족은 실용적인 선물을 줘.#Person1#: 아, 들면?#Person2#: 우리가 좋아하는 가게의 기프트 카드나 그냥 줘.#Person1#: 음, 그거 유용하네. 근데 받는 입장에선 별로 것 같아.#Person2#: 그거 웃기네. 카드나 현금 항상 재미있지.#Person1#: 기프트 카드와 현금은 해. 하지만 상상력은 없어.#Person2#: 그래서 거 아무거나 살 수 있으니까 좋아.#Person1#: 그런 선물은 쉬운 선택이잖아. 그 사람이 좋아할 거 생각하는 시간이 없다는 거지.#Person2#: 알겠어, 근데 고른 사람이 틀리면 어쩌려고? 마음에 안 들면?#Person1#: 그럼 영수증 달라고 해서 반품하거나 아니면 사람에게 줄게.#Person2#: 아, 어색하다.#Person1#: 뭐, 사람들은 이해해줘. 난 어떤 선물이라도 항상.#Person2#: 정말? 누가 묻지도 않고 아무거나 사주면, 사람은 널 진짜 생각한 게 아닌 거잖아.#Person1#: 맞아. 좋은 선물은 있어야 해.#Person2#: 그래서 너희 삼촌이 스노우 글로브가 뭐가 그렇게 특별했는데?#Person1#: 겨울은 제일 좋아하는 계절이야. 둘 다 눈을 좋아해.#Person2#: 아, 좋다. 이제. 근데 내 생일에는 뭐 좋아할지 추측하지 말고, 그냥 간단한 기프트 카드면.#Person1#: , 자기야.","#Person1#은 창의적이고 재미있는 선물을 선호하며 모든 선물에 대해 감사해 하는 반면, #Person2#는 간단한 기프트 카드나 현금을 선호하는데, 이는 실용적이라 원하는 것을 살 수 있기 때문이다.",선물 선택
train_1774_aug,"#Person1#: 여보세요, 택시 하나 불러 주실 수 있나요? 저희가 도시 있어요.#Person2#: 문제없습니다, 손님. 어디로 가시나요? 20킬로미터 이상이면 추가 있습니다.#Person1#: 다운타운에 있는 록시 클럽이요. 6명인데 큰 차가 있으면 두 대로 갈 필요 없을 것 같아요.#Person2#: 네, 큰 차가 준비되어 있습니다. 하지만 큰 차를 보내드리면 3달러가 추가됩니다.#Person1#: 괜찮습니다. 저희 20킬로미터가 넘지 않을 거예요.#Person2#: 네, 그럴 것 같습니다. 지금?#Person1#: , 부탁드려요.",#Person2#는 #Person1#에게 6명이 탈 수 있는 택시를 보내는 데 도움을 줍니다.,택시 예약
train_1775_aug,"#Person1#: , Maria. 요즘 어때?#Person2#: 괜찮아. 오늘 수업을 끝냈어. 이제 좀 쉴 수 있을 것 같아.#Person1#: 잘됐다. 이제 여행할 시간도 생기겠네.#Person2#: 그럴 수도 있지만, 이번 주말은 집에 생각이야.#Person1#: 아, 그럼 우리 집에 올래? 우리 가족이 다 올. 뒷마당에서 바베큐 할 거거든.#Person2#: 고마워. 하지만 있는 자리니까 내가 가면 안 될 것 같아.#Person1#: 아니야, 괜찮아. 내 수업 친구들도 몇 명 초대할 거라서 정말 해.#Person2#: 좋지. 특별한 가족 모임이야?#Person1#: 음, 큰언니가 아기를 낳았거든. 그래서 그걸 축하할 겸이야.#Person2#: 아, Daisy가 아기를 낳았다고? 전에 결혼했지 않았어?#Person1#: .",Maria는 이번 주말에 집에 있을 계획이다. #Person1#은 자신의 언니가 아기를 낳은 것을 축하하기 위해 바베큐를 열기로 해서 Maria를 초대했다. Maria는 그 초대를 수락했다.,주말 계획
train_1776_aug,"#Person1#: Hamilton. 무엇을 도와드릴까요?#Person2#: 네, 몇 가지 질문이 있습니다. 아들이 귀교에 다니고 싶어합니다.#Person1#: 환영합니다. 기쁘게.#Person2#: . 저희가 어제 학교에 대해 알게 되었는데, 신청 마감 기한을 놓치면 어떻게 되나요?#Person1#: ' 늦은 신청 ' 을 할 수 있습니다. 지원서에 번호가 부여되고, 번호에 따라 학생을 선발합니다.#Person2#: 제 통학 지원을 받을 수 있나요?#Person1#: 학교에서 3마일 떨어져 살면 자녀가 통학 지원을 받을 수 있습니다.#Person2#: 아들 선생님과 어떻게 연락할 수?#Person1#: 사무실로#PhoneNumber#번에 메시지를 남기시면 됩니다. 이메일로도 연락할 수, 모든 이메일은 홈페이지에 나와 있습니다.#Person2#: 만약 선생님이 주시지 않으면 어떻게 하나요?#Person1#: 만약 없으면#PhoneNumber#번으로 운영본부장에게 주세요.#Person2#: 제 아이가 음악에 관심이 많은데, 계속해서 키울 수?#Person1#: .","#Person2#는 #Person1#에게 Hamilton 고등학교에 대한 정보, 지원서, 통학 그리고 선생님과의 연락 방법에 대해 문의합니다. 이는 #Person2#의 아들이 이 학교에 다니고 싶어하기 때문입니다.",고등학교 입학 상담
train_1777_aug,"#Person1#: 안녕, 마이클. 실비야. 방금 브뤼셀에 있어. 다음 회의 준비하고? 샌프란시스코에는 어떻게 갈 건데? 더블린에서는 직항이야?#Person2#: 음. 글쎄, 아마 암스테르담에서 환승해야 할 것 같아. 너는 어떻게 갈 거야?#Person1#: 음, 나도 아직 암스테르담 출발 항공편을 예약해야 해. 같은 비행기 타고 갈까?#Person2#: 그래, 그게 좋겠어. 그럼 암스테르담으로 가는 항공편을 예약할게. 샌프란시스코 가는 항공편도 알아볼까?#Person1#: . 그래, 괜찮다면 부탁할게.#Person2#: 그래, 문제없어. 전까지 인터넷으로 좀 알아볼게. 호텔 예약은 어떻게 할까?#Person1#: 음, 내가 샌프란시스코 사무실에 괜찮은 곳 있는지 물어볼게. 리타랑 이야기해볼게.#Person2#: 그래, 생각이야.#Person1#: 오늘 리타에게 전화해볼게.#Person2#: .","실비는 마이클에게 회의 참석을 위해 샌프란시스코로 어떻게 갈 것인지 묻습니다. 마이클이 런던이나 암스테르담에서 환승할 계획이라는 것을 알게 된 후, 실비는 암스테르담에서 샌프란시스코까지 같은 비행기를 타고 가자고 제안합니다.",회의 참석 준비
train_1778_aug,"#Person1#: 빈 방이 있다고.#Person2#: 네, 여분의 하나 있어요.#Person1#: ?#Person2#: 10달러입니다.#Person1#: 방 볼 수 있을까요?#Person2#: . 들어오세요.","#Person1#은 #Person2#에게 빈 방의 가격을 물어보고, 방을 구경합니다.",숙소 예약
train_1779_aug,"#Person1#: , 어떻게 도와드릴까요?#Person2#: 안녕하세요. 누구한테 말해야 할지 잘. 오늘 받은 50위안짜리 지폐가 좀 이상해서요.#Person1#: 종이 감촉을 먼저 확인해야 해요. 너무 두껍거나 얇지는 않나요? 그 다음에 워터마크를 확인해야 해요. 제 생각에는 위조지폐 같아요. 확실히 알아보려면 한 번 더 확인해볼게요.#Person2#: 어떻게 되는 건가요?#Person1#: 음, 저희 정책은 모든 위조지폐를 압수하는 거예요. 안타깝게도 이 50위안은 되실 거예요. 압수했다는 영수증을 드릴게요.",#Person2#는 50위안 지폐를 검사해달라고 #Person1#에게 요청합니다. #Person1#은 이를 위조지폐로 판단하고 압수할 것입니다.,위조지폐 처리
train_1780_aug,"#Person1#: 테일러 씨, 이 근처에 쇼핑할 만한 있나요?#Person2#: 존이라고 불러 주세요. 이 쇼핑하기에 정말 좋아요. 코너를 돌면 바로 식료품점이 있어요.#Person1#: 음식 말고 다른 건?#Person2#: 그렇죠, 리버사이드 몰에는 200개의 가게와 주요 백화점이 있어요.#Person1#: 이 근처에 작은 가게들도?#Person2#: 네, 4번가, 영화관 근처에 의류 부티크를 포함한 특화된 상점들이 있어요.#Person1#: 오, 좋네요.#Person2#: 네, 정말 동네예요.",#Person2#가 #Person1#에게 식료품점을 비롯해 여러 상점과 특화된 가게들이 있다고 설명합니다.,쇼핑 장소 안내
train_1781_aug,"#Person1#: 저희와 새 매트리스를 구매해 주셔서 감사합니다.#Person2#: 아, 제가.#Person1#: 매트리스를 드릴까요?#Person2#: , 그러면 좋겠어요.#Person1#: 언제 배달하면?#Person2#: 내일 배달해 주실 있나요?#Person1#: 시가 편하신가요?#Person2#: 12시에 주세요.#Person1#: 그 시간에 배달해 드리겠습니다.#Person2#: ?#Person1#: 내일 매트리스 배달해 드리겠습니다.#Person2#: 잘됐네요! 감사합니다.","#Person2#가 #Person1#에게 매트리스를 구매했으며, #Person1#은 내일 12시에 #Person2#에게 배달할 예정입니다.",매트리스 배달
train_1782_aug,"#Person1#: 오늘 아침에 내가 읽고 있던 새로운 잡지 봤어?#Person2#: 부엌 테이블 위에서 것 같아.#Person1#: 맞아, 고마워. 내가 마무리하려던 최신 영화 관련 감독 인터뷰가 있어.#Person2#: 감독이 누구야?#Person1#: 스콜세지야. 너 그가 감독한 ' 디파티드 ' 영화 좋아했잖아?#Person2#: 응, 진짜 좋았어! 너 다 읽고 나면 그 기사 좀 돼?#Person1#: 물론이지. 온라인 에디션도 있어. 지금 당장 읽고 온라인으로 봐도 돼.#Person2#: 괜찮아. 다 읽을 때까지 기다릴게. 그냥 궁금해서 그런데, 그 잡지 정기 구독하는 거야?#Person1#: , 정기적으로 사는 건 돈 아까워서.#Person2#: 그 잡지?#Person1#: 지금 거의, 곧 4파운드로 오를 것 같아.#Person2#: 꽤 비싸네. 잡지 주 독자는 누구야?#Person1#: 코스모는 주로 중산층 독자층이야. 하지만 가격이 더 판매량도 급감할 것 같아.#Person2#: 그래도 계속 살 것 같은데? 네 패션 잡지 없으면 못 살잖아!",#Person1#은 #Person2#에게 새로운 코스모 잡지에 마틴 스콜세지의 인터뷰가 있다고 말하고 #Person2#는 #Person1#이 다 읽은 후 읽고 싶어한다. #Person1#은 코스모가 중산층 독자층을 가졌으나 가격이 오른다면 판매량이 하락할 것이라고 한다.,코스모 잡지
train_1783_aug,#Person1#: 우리에게 또 다른 전통적인 명절인 있어요.#Person2#: ?#Person1#: 음력 5일이에요.#Person2#: 두 명절의 유래를 알려줄 수 있어요?#Person1#: 물론이죠. 단오는 위대한 고대 시인인 굴원을 기리기 위한 날이에요. 그가 강물에 던졌을 때 그를 구하려고 보트 경주를 해요.#Person2#: 그날 왜 사람들이 먹어요?#Person1#: 시인의 시신을 물고기가 먹지 못하게 하려던 상징적인.#Person2#: 정말.,"#Person1#은 #Person2#에게 단오를 소개하고 날짜, 유래, 그리고 쌀떡을 먹는 이유를 설명합니다.",단오 명절
train_1784_aug,"#Person1#: 너 무슨 냄새 안? 진짜 좋은 냄새야.#Person2#: 아마 코너에 있는 빵집에서 나는 것 같아. 쿠키 굽고 있거든. 그 빵집 쿠키가 동네에서 인기 많아.#Person1#: 어떻게 몰랐지? 새로 온 제빵사라도 있는 거야?#Person2#: 그런 것 같아. 그 빵집에서 미국에서 온 유명한 제빵사를 초대했대. 그 사람 잘 만든대.#Person1#: 가서 쿠키 사자. 나 지금 배고파.#Person2#: 저기 스위스 롤도 있어, 그것도 맛있어 보이네. 하나 사볼까 생각 중이야.#Person1#: 사기 전에 좀 맛볼 수 있잖아. 계산대에서 시식할 수.#Person2#: 지금부터 이 빵집을 좋아하게 될 같아.#Person1#: 내가 좋아하는 빵집 중.#Person2#: 예전에 좀 얘기해주지 그랬어. 난 쿠키 사람인데.","#Person2#는 #Person1#에게 빵집이 유명한 제빵사를 초대했다고 알리고, 스위스 롤을 사기 전에 시식해보라고 제안합니다. #Person2#는 그 빵집을 좋아하기 시작했습니다.",빵집 방문
train_1785_aug,"#Person1#: 와, 침대 진짜 내가 찾던 거야!#Person2#: 안목이 좋으시네요. 붉은 나무로 만든 거예요.#Person1#: 오, 나 붉은 좋아해요. 가격이 어떻게 되나요?#Person2#: .#Person1#: 그건 비싸네요!#Person2#: 정말로 그 가치가 있어요.#Person1#: 제 예산을 넘어서네요. 협상 가능할까요?#Person2#: 얼마 정도 계신가요?#Person1#: 250달러로 하면?#Person2#: 안 돼요. 그 가격으론 비용도 못.#Person1#: 260달러는요?#Person2#: 275달러가.#Person1#: 그렇게 하죠.",#Person1#은 침대를 마음에 들어 하지만 가격이 비싸다고 생각합니다. #Person1#은 #Person2#와 가격을 협상한 후 결국 275달러에 구매합니다.,침대 가격 협상
train_1786_aug,"#Person1#: 가득.#Person2#: 프리미엄이나 일반 걸로 할까요, 손님?#Person1#: 프리미엄요. 그리고 타이어도 확인해 주시겠어요? 공기가 부족한 같아요.#Person2#: 알겠습니다, 손님. 예비 타이어도 공기?#Person1#: 필요는 없어요. 새 거예요.#Person2#: 유리창도?#Person1#: 네, 부탁해요. 그리고 오일과 라디에이터도 좀 확인해.#Person2#: 네, 손님. . 라디에이터에 물이 거의 없네요. 위험합니다, 손님. 더위 때문에 고장 수도 있어요.#Person1#: 물 좀 채워주세요.#Person2#: , 손님.#Person1#: 카드?#Person2#: 아니요, 받지 않습니다. 죄송합니다. 총 10센트입니다.#Person1#: 30달러 10센트요? 여기.#Person2#: 감사합니다, 손님. 안전 하세요!","#Person1#은 #Person2#에게 프리미엄 가스를 가득 채우고 타이어, 오일, 라디에이터를 점검해 달라고 요청합니다. #Person2#는 라디에이터에 물을 채우고, #Person1#은 현금으로 결제합니다.",차량 정비
train_1787_aug,"#Person1#: 저희가 귀사에 양모 카펫을 대량으로 주문하고.#Person2#: 얼마나?#Person1#: 10, 000 평방 미터입니다. 정도 대량 주문이면 할인을 주셔야죠.#Person2#: 주문에 대해서는 할인을 더 드립니다. 이번에는 5% 할인 드리겠습니다.#Person1#: 이란 업체에서는 그렇게 대량 주문하면% 할인을 준다고 합니다. 분명히 아시겠지만, 인센티브 할인이 구매자를 판매자의 사업 확장에도 도움이 됩니다.#Person2#: 물론 압니다. 그렇지만 그 비율은 높습니다. 솔직히 말씀드리면, 저희가 수 있는 최대 할인은 6% 입니다.","#Person1#이 양모 카펫 10,000 평방 미터를 주문하려고 하며, #Person2#는 5% 할인을 제안하지만 #Person1#은 더 많은 할인을 요구하고, #Person2#는 최대 6% 할인을 제공할 수 있다고 합니다.",대량 주문 할인 협상
